version_taxref	cd_ref_taxref	phylum_taxref	classe_taxref	ordre_taxref	famille_taxref	genre_taxref	nom_valide_taxref	nom_latin_taxref	nom_vern_taxref	habitat_taxref	libelle_indigenat_taxref	indigenat_regional	synthese_reglementations_protections	PROTECTION_NAT	BARC/OSPAR	BERN/BONN	COMMERCE	DO/DHFF	AUTRE_REGL	endemisme_national_taxref	complement_endemisme	statut_presence_regionale	rarete_regionale	presence_d24	presence_d33	presence_d40	presence_d47	presence_d64	presence_d19	presence_d23	presence_d87	presence_d16	presence_d17	presence_d79	presence_d86	enjeu_regional_conservation	statuts_biologiques_specifiques	resume_menace_metropole	categorie_lr_metropole	annee_lr_metropole	resume_menace_na	categorie_lr_aquitaine	annee_lr_aquitaine	categorie_lr_limousin	annee_lr_limousin	categorie_lr_poitou_charente	annee_lr_poitou_charente	determinante_aquitaine	determinante_pc	determinante_limousin	sensibilite_donnees
18.0	1027065	Arthropoda	Insecta	Coleoptera	Carabidae	Aphaenops	"Aphaenops gallicus (Delarouzée, 1857)"	"Aphaenops gallicus"		Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Insectes  (Art. 3)"						Endémique	"Endémisme pyrénéen"	Pr	"Non évaluée"	Ai	Ai	Ai	Ai	Pr	Ai	Ai	Ai	Ai	Ai	Ai	Ai	"Non évaluée"		"Non évaluée"			"Non évaluée"										
18.0	1027076	Arthropoda	Insecta	Coleoptera	Carabidae	Aphaenops	"Aphaenops holcartensis (Genest, 1977)"	"Aphaenops holcartensis"		Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Insectes  (Art. 3)"						Endémique	"Endémisme pyrénéen"	Pr	"Non évaluée"	Ai	Ai	Ai	Ai	Pr	Ai	Ai	Ai	Ai	Ai	Ai	Ai	"Non évaluée"		"Non évaluée"			"Non évaluée"										
18.0	1027067	Arthropoda	Insecta	Coleoptera	Carabidae	Aphaenops	"Aphaenops soussieuxi (Perreau & Quéinnec, 1987)"	"Aphaenops soussieuxi"		Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Insectes  (Art. 3)"						Endémique	"Endémisme néo-aquitain"	Pr	"Non évaluée"	Ai	Ai	Pr	Ai	Ai	Ai	Ai	Ai	Ai	Ai	Ai	Ai	"Non évaluée"		"Non évaluée"			"Non évaluée"										
18.0	1027063	Arthropoda	Insecta	Coleoptera	Carabidae	Aphaenops	"Aphaenops sarpedon (Faille, Fresneda & Bourdeau, 2013)"	"Aphaenops sarpedon"		Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Insectes  (Art. 3)"						Endémique	"Endémisme pyrénéen"	Pr	"Non évaluée"	Ab	Ab	Ab	Ab	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non évaluée"			"Non évaluée"										
18.0	64435	Mollusca	Bivalvia	Unionida	Margaritiferidae	Margaritifera	"Margaritifera margaritifera (Linnaeus, 1758)"	"Margaritifera margaritifera"	"Mulette perlière, Moule perlière"	"Eau douce"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mollusques  (Art. 2)"		"BERN (Ann. III)"		"DHFF (Ann. II, Ann. V)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Pr	Ab	Ab	Ab	Pr	Pr	Pr	Pr	Ab	Ab	Ab	Sa	"Non évaluée"		Menacée	EN	2021	"Non évaluée"							Stricte	Stricte	Stricte	Stricte
18.0	61733	Mollusca	Gastropoda	Stylommatophora	Azecidae	Cryptazeca	"Cryptazeca monodonta (de Folin & Bérillon, 1877)"	"Cryptazeca monodonta"	"Brillante minuscule"	Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"						Subendémique	"Endémisme ibéro-pyrénéen"	Pr	"Non évaluée"	Ab	Ab	Ab	Ab	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non menacée"	NT	2021	"Non évaluée"							Stricte			
18.0	199889	Mollusca	Bivalvia	Unionida	Margaritiferidae	Pseudunio	"Pseudunio auricularius (Spengler, 1793)"	"Pseudunio auricularius"	"Grande mulette"	"Eau douce"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mollusques  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Pr	Pr	Ab	Ab	Ab	Ab	Pr	Pr	Ab	Pr	"Non évaluée"		Menacée	CR	2021	"Non évaluée"							Stricte			Stricte
18.0	163390	Mollusca	Gastropoda	Stylommatophora	Helicidae	Otala	"Otala punctata (O.F. Müller, 1774)"	"Otala punctata"	"Otala de Catalogne"	Terrestre	"Introduit établi ou possiblement établi"	"Introduite établie"	PN	"PN_Mollusques  (Art. 3)"							"Non endémique"	Pr	"Non évaluée"	Ab	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"										
18.0	64443	Mollusca	Bivalvia	Unionida	Unionidae	Unio	"Unio crassus Philipsson, 1788"	"Unio crassus"	"Mulette épaisse"	"Eau douce"	"Indigène ou indéterminé"	Indigène	"PN, RE, RN"	"PN_Mollusques  (Art. 2)"				"DHFF (Ann. II, Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Pr	Ab	Ab	Ab	Ab	Ab	Pr	Pr	Pr	Ab	Pr	Pr	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"								Stricte		Stricte
18.0	162727	Mollusca	Gastropoda	Littorinimorpha	Moitessieriidae	Moitessieria	"Moitessieria rolandiana Bourguignat, 1864"	"Moitessieria rolandiana"	"Moitessierie commune"	"Eau douce"	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"						Endémique	"Non évalué"	Pr	"Non évaluée"	Pr	Ai	Ai	Pr	Ai	Ind	Ab	Ab	Pr	Ai	Ai	Ai	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"							Stricte			
18.0	163032	Mollusca	Gastropoda	Stylommatophora	Clausiliidae	Neniatlanta	"Neniatlanta pauli (Mabille, 1865)"	"Neniatlanta pauli"	"Clausilie basque"	Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 3)"							"Sub-endémisme néo-aquitain"	Pr	"Non évaluée"	Ab	Ab	Ab	Ab	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"							Stricte			
18.0	163248	Mollusca	Gastropoda	Stylommatophora	Trissexodontidae	Trissexodon	"Trissexodon constrictus (Boubée, 1836)"	"Trissexodon constrictus"	"Hélice de Navarre"	Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"							"Endémisme ibéro-pyrénéen"	Pr	"Non évaluée"	Ab	Ab	Pr	Ab	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"							Stricte			
18.0	62161	Mollusca	Gastropoda	Littorinimorpha	Bythinellidae	Bythinella	"Bythinella bicarinata (Des Moulins, 1827)"	"Bythinella bicarinata"	"Bythinelle de la Couse"	"Eau douce"	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"						Endémique	"Non évalué"	Pr	"Non évaluée"	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"							Stricte			
18.0	163086	Mollusca	Gastropoda	Stylommatophora	Azecidae	Cryptazeca	"Cryptazeca subcylindrica de Folin & Bérillon, 1877"	"Cryptazeca subcylindrica"	"Brillante des Pyrénées"	Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"						Subendémique	"Endémisme ibéro-pyrénéen"	Pr	"Non évaluée"	Ab	Ab	Ab	Ab	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		Autre	DD	2021	"Non évaluée"							Stricte			
18.0	162815	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Alzoniella	"Alzoniella pyrenaica (Boeters, 1983)"	"Alzoniella pyrenaica"	"Alzonielle des Pyrénées"	"Eau douce"	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"						Subendémique	"Endémisme néo-aquitain"	Sa	"Non évaluée"	Ab	Ab	Ab	Ab	Sa	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		Autre	DD	2021	"Non évaluée"							Stricte			
18.0	163461	Mollusca	Gastropoda	Stylommatophora	Elonidae	Elona	"Elona quimperiana (Blainville, 1821)"	"Elona quimperiana"	"Escargot de Quimper"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Mollusques  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. II, Ann. IV)"			"Non endémique"	Pr	"Non évaluée"	Ab	Ab	Ab	Ab	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"							Stricte			
18.0	163012	Mollusca	Gastropoda	Stylommatophora	Truncatellinidae	Truncatellina	"Truncatellina cylindrica (A. Férussac, 1807)"	"Truncatellina cylindrica"	"Maillotin mousseron"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RN"	"PN_Mollusques  (Art. 4)"					"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	Pr	Pr	Ab	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Ab	Pr	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"									Stricte	
18.0	62159	Mollusca	Gastropoda	Littorinimorpha	Bythinellidae	Bythinella	"Bythinella reyniesii (Dupuy, 1851)"	"Bythinella reyniesii"	"Bythinelle des Pyrénées"	"Eau douce"	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"							"Non endémique"	Pr	"Non évaluée"	Pr	Ab	Ab	Ab	Pr	Pr	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		"Non menacée"	LC	2021	"Non évaluée"							Stricte			
18.0	1079294	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Navarriella	"Navarriella elliptica (Paladilhe, 1874)"	"Navarriella elliptica"	"Alzonielle corne d'abondance"	"Eau douce"	"Indigène ou indéterminé"	Indigène	PN	"PN_Mollusques  (Art. 4)"						Endémique	"Endémisme pyrénéen"	Sa	"Non évaluée"	Ab	Ab	Ab	Ab	Sa	Ab	Ab	Ab	Ab	Ab	Ab	Ab	"Non évaluée"		Menacée	EN	2021	"Non évaluée"										
18.0	53651	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	"Coenonympha hero (Linnaeus, 1761)"	"Coenonympha hero"	"Mélibée (Le), Moelibée (Le), Fadet de l'Élyme (Le)"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Da	"Non évaluée"	Ab	Ab	Ab	Ab	Ab	Ab	Da	Ab	Ab	Ab	Ab	Ab	"Non applicable"		Menacée	CR	2012	"Non évaluée"										
18.0	631133	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris	"Phengaris arion (Linnaeus, 1758)"	"Phengaris arion"	"Azuré du Serpolet (L'), Azuré d'Arion (L'), Argus à bandes brunes (L'), Arion (L'), Argus Arion (L')"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. IV)"			"Non endémique"	Pr	"Assez commune"	Pr	Pr	Pr	Pr	Pr	Pr	Sa	Sa	Pr	Pr	Pr	Pr	Fort		"Non menacée"	LC	2012	"Non menacée"	NT	2019			NT	2019		Stricte	Stricte	
18.0	54496	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	"Parnassius apollo (Linnaeus, 1758)"	"Parnassius apollo"	"Apollon (L'), Parnassien apollon (Le)"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"			"Non endémique"	Pr	Rare	Ab	Ab	Ab	Ab	Pr	Da	Da	Ab	Ab	Ab	Ab	Ab	Notable		"Non menacée"	LC	2012	Menacée	VU	2019								
18.0	1042429	Arthropoda	Insecta	Lepidoptera	Papilionidae	Parnassius	"Parnassius turatii Fruhstorfer, 1908"	"Parnassius turatii"	Semi-apollon	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. IV)"			"Non endémique"	Pr	Rare	Ab	Ab	Ab	Ab	Pr	Sa	Ab	Ab	Ab	Ab	Ab	Ab	Fort		"Non évaluée"			Menacée	VU	2019								
18.0	53865	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Euphydryas	"Euphydryas aurinia (Rottemburg, 1775)"	"Euphydryas aurinia"	"Damier de la Succise (Le), Artémis (L'), Damier printanier (Le), Mélitée des marais (La), Mélitée de la Scabieuse (La), Damier des marais (Le)"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Insectes  (Art. 3)"		"BERN (Ann. II)"		"DHFF (Ann. II)"			"Non endémique"	Pr	Commune	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Notable		"Non menacée"	LC	2012	Menacée	LC	2019			VU	2019		Stricte		
18.0	53615	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Lopinga	"Lopinga achine (Scopoli, 1763)"	"Lopinga achine"	"Bacchante (La), Déjanire (La)"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. IV)"			"Non endémique"	Pr	"Assez rare"	Pr	Da	Pr	Pr	Pr	Pr	Ab	Ab	Pr	Pr	Pr	Pr	"Très fort"		"Non menacée"	NT	2012	Menacée	EN	2019			EN	2019		Stricte	Stricte	Stricte
18.0	53621	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	"Coenonympha oedippus (Fabricius, 1787)"	"Coenonympha oedippus"	"Fadet des Laîches (Le), Oedipe (L')"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. II, Ann. IV)"			"Non endémique"	Pr	"Assez commune"	Pr	Pr	Pr	Pr	Pr	Ab	Ab	Ab	Pr	Pr	Da	Ab	"Très fort"		"Non menacée"	NT	2012	Menacée	VU	2019			NT	2019		Stricte		
18.0	631135	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris	"Phengaris teleius (Bergsträsser, 1779)"	"Phengaris teleius"	"Azuré de la Sanguisorbe (L'), Argus strié (L'), Télégone (Le)"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. II, Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Très rare"	Pr	Pr	Ab	Ab	Ab	Ab	Ab	Ab	Pr	Dr	Da	Ab	Majeur		Menacée	VU	2012	Menacée	CR	2019			CR	2019		Stricte		Stricte
18.0	53979	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Lycaena	"Lycaena dispar (Haworth, 1802)"	"Lycaena dispar"	"Cuivré des marais (Le), Grand Cuivré (Le), Grand Argus satiné (Le), Argus satiné à taches noires (Le), Lycène disparate (Le), Cuivré de la Parelle-d'eau (Le)"	Terrestre	"Indigène ou indéterminé"	Indigène	"PN, RE, RI"	"PN_Insectes  (Art. 2)"		"BERN (Ann. II)"		"DHFF (Ann. II, Ann. IV)"			"Non endémique"	Pr	Commune	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Pr	Fort		"Non menacée"	LC	2012	Menacée	NT	2019			VU	2019		Stricte	Stricte	
18.0	631131	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Phengaris	"Phengaris alcon (Denis & Schiffermüller, 1775)"	"Phengaris alcon"	"Azuré de la Gentiane pneumonanthe (L'), Azuré de la Croisette (L')"	Terrestre	"Indigène ou indéterminé"	Indigène	PN	"PN_Insectes  (Art. 3)"							"Non endémique"	Pr	"Assez rare"	Pr	Pr	Pr	Ab	Pr	Pr	Pr	Pr	Dr	Dr	Dr	Pr	Fort		"Non menacée"	NT	2012	Menacée	VU	2019			CR	2019		Stricte	Stricte	Stricte
18.0	60858	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Balaenoptera	"Balaenoptera borealis Lesson, 1828"	"Balaenoptera borealis"	"Rorqual boréal, Rorqual de Rudolphi"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS, Ann. I, Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Sa	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		Autre	DD	2017	"Non évaluée"										
18.0	60918	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Stenella	"Stenella coeruleoalba (Meyen, 1833)"	"Stenella coeruleoalba"	"Dauphin bleu et blanc"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS, Ann. II, ASCOBANS)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		"Non menacée"	LC	2017	"Non évaluée"										
18.0	60887	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Globicephala	"Globicephala macrorhynchus Gray, 1846"	"Globicephala macrorhynchus"	"Globicéphale tropical"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"		"BERN (Ann. II), BONN (ASCOBANS)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Acc	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		Autre	NA	2017	"Non évaluée"										
18.0	60797	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	"Pagophilus groenlandicus (Erxleben, 1777)"	"Pagophilus groenlandicus"	"Phoque du Groenland"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indéterminé	"PN, RE, RI"	"PN_Mamm_marins (Art. 3, Art. 5)"		"BERN (Ann. III)"		"DHFF (Ann. V)"			"Non endémique"	Acc	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		Autre	NA	2017	"Non évaluée"										
18.0	60949	Chordata	Mammalia	Cetartiodactyla	Physeteridae	Physeter	"Physeter macrocephalus Linnaeus, 1758"	"Physeter macrocephalus"	"Cachalot, Cachalot macrocéphale, Grand cachalot"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS, Ann. I, Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		Menacée	VU	2017	"Non évaluée"										
18.0	60927	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Tursiops	"Tursiops truncatus (Montagu, 1821)"	"Tursiops truncatus"	"Grand dauphin commun, Grand Dauphin"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS, Ann. II, ASCOBANS)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. II, Ann. IV)"	"REGL_Interdépartementale (Art. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		"Non menacée"	LC	2017	"Non évaluée"							"Sous conditions"			
18.0	60765	Chordata	Mammalia	Carnivora	Phocidae	Cystophora	"Cystophora cristata (Erxleben, 1777)"	"Cystophora cristata"	"Phoque à capuchon, Phoque à crête"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indéterminé	"PN, RE, RI"	"PN_Mamm_marins (Art. 3, Art. 5)"		"BERN (Ann. III)"		"DHFF (Ann. V)"			"Non endémique"	Acc	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		Autre	NA	2017	"Non évaluée"										
18.0	60861	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Balaenoptera	"Balaenoptera physalus (Linnaeus, 1758)"	"Balaenoptera physalus"	"Rorqual commun"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS, Ann. I, Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		"Non menacée"	NT	2017	"Non évaluée"										
18.0	60958	Chordata	Mammalia	Cetartiodactyla	Ziphiidae	Mesoplodon	"Mesoplodon bidens (Sowerby, 1804)"	"Mesoplodon bidens"	"Mésoplodon de Sowerby, Baleine à bec de Sowerby"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"		"BERN (Ann. II), BONN (ASCOBANS)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		Autre	DD	2017	"Non évaluée"										
18.0	60905	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Orcinus	"Orcinus orca (Linnaeus, 1758)"	"Orcinus orca"	"Orque, Epaulard, Orque épaulard, Orque gladiateur"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS, Ann. II, ASCOBANS)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		Autre	DD	2017	"Non évaluée"										
18.0	77330	Chordata		Chelonii	Cheloniidae	Caretta	"Caretta caretta (Linnaeus, 1758)"	"Caretta caretta"	"Tortue caouanne (La), Caouanne, Tortue carette, Tortue caouanne, Tortue Caouanne, Tortue Caouanne, Carette"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Tortues_marines (Art. 3)"	"BARC (Ann. II), OSPAR (Ann. V)"	"BERN (Ann. II), BONN (Ann. I, Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. II, Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non applicable"		Autre	DD	2015	Autre	DD	2013			DD	2016		"Sous conditions"		
18.0	60856	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Balaenoptera	"Balaenoptera acutorostrata Lacépède, 1804"	"Balaenoptera acutorostrata"	"Baleine de Minke, Rorqual à museau pointu, Petit rorqual"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		"Non menacée"	LC	2017	"Non évaluée"										
18.0	77338	Chordata		Chelonii	Cheloniidae	Chelonia	"Chelonia mydas (Linnaeus, 1758)"	"Chelonia mydas"	"Tortue franche (La), Tortue verte, Tortue verte, Tortue franche, Tortue verte"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Tortues_marines (Art. 3)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (Ann. I, Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. II, Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1), REGL_Tortues_marines (Art. 9)"		"Non endémique"	Acc	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non applicable"		Autre	NA	2015	Autre	NA	2013			NA	2016		"Sous conditions"		
18.0	77367	Chordata		Chelonii	Dermochelyidae	Dermochelys	"Dermochelys coriacea (Vandellius, 1761)"	"Dermochelys coriacea"	"Tortue luth (La), Tortue luth, Tortue luth"	"Marin & Terrestre"	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Tortues_marines (Art. 3)"	"BARC (Ann. II), OSPAR (Ann. V)"	"BERN (Ann. II), BONN (Ann. I, Ann. II)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non applicable"		Autre	DD	2015	Autre	DD	2013			DD	2016		"Sous conditions"		
18.0	60894	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Grampus	"Grampus griseus (G. Cuvier, 1812)"	"Grampus griseus"	"Dauphin de Risso, Grampus"	Marin	"Indigène ou indéterminé"	Indigène	"PN, RE, RI, RN"	"PN_Mamm_marins (Art. 2)"	"BARC (Ann. II)"	"BERN (Ann. II), BONN (ACCOBAMS, Ann. II, ASCOBANS)"	"COMMERCE_CITES (Ann. A)"	"DHFF (Ann. IV)"	"REGL_Derogation_CNPN (Ann. 1)"		"Non endémique"	Pr	"Non évaluée"	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	"Non évaluée"		"Non menacée"	NT	2017	"Non évaluée"										
